Id,Label
1646,Patent Urban Manure Company Limited
1647,Patent Ventilating Granaty Company Limited
1648,Patriotic Assurance Company of Ireland
1649,Patterson Brothers and Co.
1650,Pawson and Company Limited
1651,Pearse & Co.
1652,Pearson and Knowles Coal and Iron Company Limited
1653,Peel River Land and Mineral Company Limited
1654,Pelican Life Insurance Company
1655,Pelsall Coal and Iron Company Limited
1656,Pembroke and Tenby Railway Company
1657,Penarth Harbour Dock and Railway Company
1658,Peninsular and Oriental Steam Navigation Company
1659,"Penrth Harbour, Dock and Railway Company"
1660,Pera Gas Company Limited
1661,Perry & Company Limited
1662,Peruvian Nitrate Company Limited
1663,Pestarena United Gold Mining Company
1664,Peter Domecq and Co.
1665,Peter Pandia Rodocanachi & Co.
1666,Peter Watson & Co.
1667,Peterborough Wisbech and Sutton Railway Company
1668,Petroleum Storage Company Limited
1669,Peveril Hotel Company Limited
1670,Phillips & Sons Berlin Warehouse
1671,Phoenix Fire Assurance Company
1672,Phoenix Gas Light and Coke Company
1673,Phoenix Peat Company Limited
1674,Phospahate Company of Sombrero Limited
1675,Phospho Guano Company Limited
1676,Phosphor Bronze Company
1677,Pier Company Hastings Limited
1678,Pintsch's Patent Lighting Company Limited
1679,Planters Stores and Agency Company Limited
1680,Platt & Co Limited (Brickmaking) Appley Bridge
1681,Playmonth and Dartmoor Railway Company
1682,Playmouth Hotel Company Limited
1683,Plymouth and Dartmoor Railway Company
1684,Pondicherry Railway Company Limited
1685,Poole and Bournemouth Railway Company
1686,Port Carlisle Dock and Railway Company
1687,Port Phillip and Colonial Gold Mining Company Limited
1688,Portishead District Water Company
1689,Portishead Dock
1690,Portishead Gas Company
1691,Porto Alegre and New Hamburg Railway Company Limited
1692,Portpartick Railway Company
1693,Positive Government Security Life Assurance Company Limited
1694,Potsdam Waterworks Company Limited
1695,Potteries Shrewsbury and North Wales Railway Company
1696,Poulton-le-Fylde
1697,Praeds & Co.
1698,Preston Banking Company
1699,Preston Gas Company
1700,Preston Tramways Company
1701,Prevost & Co.
1702,Price's Patent Candle Company Limited
1703,Princetown Railway Company
1704,Progressive Investment Association Limited
1705,Property Investment Company Scotland Limited
1706,Provident Clerks and General Accident Insurance Company Limited
1707,Provident Clerks and General Guarantee Association Limited
1708,Provident Clerks Mutual Life Assurance Association
1709,Provincial Bank of Ireland
1710,Provincial Fire and Life Assurance Company
1711,Provincial Insurance Company
1712,Provincial Law Assurence Society
1713,Provincial Tramways Company Limited
1714,Provincial Traways Company Limted
1715,Prudential Assurance Company
1716,Public Chambers Company Limited
1717,Pure Milk and Dairy Produce Supply Association Limited
1718,Pylands Brothers Limited
1719,Qude and Rohilkhand Railway Company
1720,Queen Insurance Company
1721,Queen's Hotel Company Hastings Limited
1722,Queen's Island Belfast
1723,Queensland Investment and Land Mortgage Company Limited
1724,Queensland National Bank Limited
1725,R. Clarke & Co.
1726,R.T. Gassiot & Co. Wine Merchants
1727,Rahtkeale and Newcastele Junction Railway Company
1728,Railway Access and Property Company Limited
1729,Railway Carriage Company Limited
1730,Railway Debenture Trust Company Limited
1731,Railway Passengers Assurance Company
1732,Railway Rolling Stock Company
1733,Railway Share Trust Company Limited
1734,Ramagate and Margate Traways Company
1735,"Ransome, Nouverie & Co."
1736,Raphael & Co.
1737,Rathkeale and Newcastle Junction Railway Company
1738,Ravenglass and Eskdale Railway Company
1739,Rayner & Co.
1740,Real Estate Security Company Limited
1741,Recce's Patent Ice Company Limited
1742,Recife and San Francisco Pernambuco Railway Company Limited
1743,Regent's Canal Company
1744,Regent's Park
1745,Reliance Mutual Life Assurance Society
1746,Rent Guarantee Society Limited
1747,Reuter's Telegram Company Limited
1748,Reversionary Interest Society
1749,Rhonda Valley and Hirwain Junction Railway Company
1750,Rhymney Iron Company Limited
1751,Rhymney Railway Company
1752,Richard & Co.
1753,Richard Smith & Wilmer
1754,Richard Twining & Co.
1755,Richmond Consolidated Mining Company Limited
1756,Richmond Surrey
1757,Riding Union Banking Company
1758,Rio de Janeiro City Improvement Company Limited
1759,Rio de Janeiro Gas Company Limited
1760,Rio Tinto Company Limited
1761,River Palte Telegarph Company Limited
1762,River Plate Bank Limited
1763,Robert Gardener & Co.
1764,Robert McAndrew & Co.
1765,Robert Napier & Sons
1766,Robert Ritson & Co.
1767,Robert Skillbeek
1768,Robert Street Adelphi
1769,"Roberts, Lubbock & Co."
1770,Robinson and Hadwen
1771,Rochdale Brick and Tile Company Limited
1772,Rochdale Joint Stock Bank Limited
1773,Rock Life Assurance Co.
1774,Rodwell and Co.
1775,Rolling Stock Company Limited
1776,Roman Gravels Mining Company Limited
1777,Rose & Co.
1778,Ross and Ledbury Railway Company
1779,Ross and Monmouth Railway Company
1780,Rossa Grande Gold Mining Company Limited
1781,Rossendale Union Gas Company
1782,Routledge and Co.
1783,Rowe and Co.
1784,Rowelifes and Rawle
1785,Royal Aquarium and Summer and Winter Garden Society Limited
1786,Royal Bank of England
1787,Royal Bank of Ireland
1788,Royal Bank of Scotland
1789,Royal Exchange Assurance Corporation
1790,Royal Exchange Bank Limited
1791,Royal Exchange Company
1792,Royal Exchange Shipping Company Limited
1793,Royal Farmers and General Fire Life and Hail Insurance Company
1794,Royal Hotel Company Scarborough Limited
1795,Royal Insurance Company
1796,Royal Mail Steam Packet Company
1797,Royal Marine Hotel
1798,Royal Portuguese Railway Company
1799,Royal Sardinian Railway Company
1800,Royal Swedish Railway Company
1801,Royal Water Works Company Limited
1802,Royce Gascoine and Co.
1803,Runcorn Soap and Alkali Company Limited
1804,Russian Iron Works Company Limited
1805,Ryde and Newport Railway Company
1806,Rylands and Sons Limited
1807,S. Young and Son
1808,Salisbury and Dorset Junction Railway Company
1809,Salop Fire Office Company
1810,Salt & Co.
1811,Sambre and Meuse Railway Company
1812,Samuel Dobree & Sons
1813,Samuel Fox and Company Limited
1814,Samuel Smith Brothers & Co.
1815,Samuel Wright & Co.
1816,San Fire Office
1817,San Paulo Gas Company Limited
1818,Sandang Tea Company Limited
1819,Sandridge Park
1820,Sandwell Park Colliery Company Limited
1821,Sao Paulo Railway Company Limited
1822,Saratov Waterworks Company
1823,Saunders Needham & Co.
1824,Scarborough and Whitby Railway Company
1825,Scarborough Cliff Bridge Company
1826,Scarborough Daily Post Limited
1827,Scepter Life Association Limited
1828,Schultze Gunpowder Company Limited
1829,Schuster Son & Co.
1830,Scinde Punjab and Delhi Railway Company
1831,Scotswood Newburn and Wylam Railway Company
1832,Scottish Accident Insurance Company Limited
1833,Scottish American Heritable Securities Association Limited
1834,Scottish American Investment Company Limited
1835,Scottish American Mortgage Company Limited
1836,Scottish American Trust Companies
1837,Scottish Amicable Heritable Securities Association Limited
1838,Scottish Amicable Life Assurance Society
1839,Scottish Amicable of New Zealand Limited
1840,Scottish Amicable Waterworks Company 
1841,Scottish and New Zealand Investment Company Limited
1842,Scottish Assam Tea Company Limited
1843,Scottish Australian Investment Company Limited
1844,Scottish Australian Mining Company Limited
1845,Scottish Commercial Insurance Company
1846,Scottish Lands and Buildings Company Limited
1847,Scottish Law Assurance Association
1848,Scottish Linpord Insurance Compnay
1849,Scottish Metropolitan Life Assurance Company
1850,Scottish Provident Institution
1851,Scottish Provident Investment Company Limited
1852,Scottish Provincial Assurance Company
1853,Scottish Provincial Fire and Life Assurance Company
1854,Scottish Provincial Insurance Company
1855,Scottish Reversionary Company Limited
1856,Scottish Trust and Loan Company of Ceylon Limited
1857,Scottish Union and National Insurance Company
1858,Scottish Vulcanite Company Limited
1859,Scottish Wagon Company Limited
1860,Scottish Wharf Company London
1861,Scottish Widows Fund Mutual Life Assurance Society
1862,Shoreham Waterworks Company
1863,Shotts Iron Company
1864,Shrewsbury and North Wales Railway Company
1865,Shrewsbury Gas Light Company
1866,Shropshire and North Sons Limited
1867,Shropshire and North Wales Fire Insurance Company
1868,Shropshire Union Railways and Canal Company
1869,Sidmouth Railway Company
1870,Sierra Buttes Gold Mining Company
1871,Silkstone and Dodworth Coal and Iron Co. Limited 
1872,Simpson & Nephew Leicester
1873,Singapore Gas Company Limited
1874,Sir Charles Reed & Sons
1875,Sir John Arnott and Company
1876,Slop Fire Office Company
1877,Smith & Charles
1878,"Smith, Ellison & Co."
1879,"Smith, Payne & Smiths"
1880,"Smith, Wood & Co."
1881,Smyrna and Cassava Railway Company Limited
1882,Social College Green Hotel Company Limited
1883,Solihull Gas Company Limited
1884,Solway Junction Railway Company
1885,Somerset and Dorset Railway Company
1886,Somerset and Law Life Assurance Society
1887,Somerset Lime and Current Company Limited
1888,Soulsby Gold Mining Company Limited
1889,South Australian Company
1891,South Eastern Railway Company
1892,South Essex Waterworks Company
1893,South Europe Mining Company Limited
1894,South Hants Laundry Company Limited
1895,South Hants Waterworks Company
1896,South Indian Railway Company
1897,South Metropolitan Gas Light and Coke Company
1898,South of Austria Railway Company
1899,South of England Marine Insurance Company Limited
1900,South Staffordshire Mines Drainage
1901,South Staffordshire Waterworks Company
1902,South Tramways Company Limited
1903,South Wales Colliery Company Limited
1904,South Wales Mineral Railway Company
1905,Southampton Dock Company
1906,Southampton Masonic Hall Company Limited
1907,Southampton Refreshment Rooms Company Limited
1908,Southampton Tramways Company
1909,Southend Marine Palace Company Limited
1911,Southern Railway Company
1912,Southport and Churchtown Botanic Gardens and Museum Company Limited
1913,Southport and West Lancashire Banking Company Limited
1914,Southport Artizans and Labourers Dwelling Company Limited
1915,Southport Pavilion and Winter Gardens Company Limited
1916,Southport Pier Company Limited
1917,Southport Tramways Company Limited
1918,Southwark and Deptford Tramways Company
1919,Southwark and Vauxhall Water Company
1920,Sovereign Life Assurance Company
1921,Sparrow Tufnell & Co.
1922,Spilsby and Firby Railway Company
1923,Spring Valley Coffee Company Limited
1924,St. Bede Chemical Company Limited
1925,St. Central Sugar Factory Company Limited
1926,St. Clement's Gas Company Limited
1927,St. George's Hall Company Limited
1928,St. Helen's Lighterage Company
1929,St. James Hotel Company Limited
1930,St. James Rectory
1931,St. John and Maine Railway Company
1932,St. John Del Rey Mining Company Limited
1933,St. Lawrence and Ottawa Railway Company
1934,St. Lucia Central Sugar Factory Company Limited
1935,Stafford and Uttoxeter Railway
1936,Staffordshire Financial Company Limited
1937,Staffordshire Fire Insurance Company Limited
1938,Staffordshire Joint Stock Bank Limited
1939,Staffordshire Potteries Water Works Company
1940,Staffordshire Wheel and Axle Company
1941,Stamford Spalding and Boston Banking Company
1942,Standard Bank of British South Africa Limited
1943,Standard Bank of India Limited
1944,Standard Fire Office Limited
1945,Standard Life Assurence Ireland
1946,Standard Marine Insurance Company Limited
1947,Standard Property Investment Company Limited
1948,Stanton Iron Works Company Limited
1949,Star Life Assurance Society
1950,Starbuck Car and Wagon Company Limited
1951,Staveley Coal and Iron Company Limited
1952,Steam Navigation Company
1953,Stebbing & Taylor 
1954,Steel Brothers & Co
1955,Steel Company of Canada
1956,Steel Company of Scotland
1957,Stephan Whetham & Sons
1958,Stephen Kennard and Co
1959,Stern Brothers 
1960,Stewart & Hemmant
1961,Stewart Moir & Muir
1962,Stockbridge Railway Company
1963,Stockport District Waterworks Company
1964,Stour Valley Sudbury and Halstead Railway Company
1965,Stourbridge and Kidderminster Banking Company
1966,Stratford-upon-Avon Railway Company
1967,Stuckey's Banking Company
1968,Submarine Cables Trust
1969,Submarine Telegraph Company
1970,Sun Fire Office
1971,Sun Life Assurance Society
1972,Sunderland and South Shields Water Company
1973,Sunderland Asphalte Company Limited
1974,Sunderland Gas Company
1975,Sunderland Tramways Company Limited
1976,Sunnery Colliery Company Limited
1977,"Surgey, Wooley, Lowndes and Broughton"
1978,Surrey Commercial Dock Company
1979,Surrey Consumers Gas Company
1980,Tottenham and Edmonton Gas Light and Coke Company  
1981,Survey Consumers Gas Company
1982,Sutherland and Caithness Railway Company
1983,Sutherland Railway Company
1984,Sutton Bridge Dock Company
1985,Sutton Gas Company Limited
1986,Swaledale and Wensleydale Banking Company
1987,Swansea and Mumbles Railway Company Limited
1988,Swansea Bank Limited
1989,Swansea Blast Furnace Company Limited
1990,Swansea Gas Company
1992,Swansea Improvement and Tramways Co.
1993,Swansea Merchant Shipowners Company Limited
1994,Swansea Smoke less Steam Coal Company Limited
1995,Swansea Wagon Company Limited
1996,Swedish Association Limited
1997,Swedish Central Railway Company Limited
1998,Swedish Ofverum Estates Company
1999,Swedish Railway Equipment Company Limited
2000,Swindon Marlborough and Andover Railway Company
2001,T & J Marine Insurance Company Limited
2002,T. & J.D Cown 
2003,T. Daniel & Co.
2004,T. Ormerod & Co.
2005,T. White & Sons
2006,T.I. Birkin & Co.
2007,"Tabor, Trego & Co"
2008,Taff Vale Railway Company
2009,Talyllyn Railway Company Limited
2010,Tambracherry Coffee Estates Company Limited
2011,Tankerville Mining Company Limited
2012,Tanner and Leather Merchant Sheffield
2013,Tasmanian Main Line Railway Company Limited
2014,Taylor & Low Brothers
2015,Tecoma Silver Mining Company Limited
2016,Teconna Silver Mediterrance Gas Company Limited
2017,Tees Valley Railway Company
2018,Telegraph Construction and Maintenance Company Limited
2019,Temperance Land and Permanent Building Society
2020,Tendring Hundred Railway Company
2021,Thames and Mersey Marine Insurance Company Limited
2022,Thames Barge Company
2023,Thames Steam Tug and Lighterage Company
2024,Thameshaven Petroleum Storage Company
2025,Tharsis Sulphur and Copper Company Limited
2027,"The Whitern near Kingston, Hereforshire"
2028,Thomas Adams & Company Limited
2029,Thomas Augustus Gibb & Co.
2030,Thomas Green & Son
2031,Thomas Kennsie & Sons Limited
2032,Thomas Taylor and Sons 
2033,"Thompson, Pickering, Styan & Neilson"
2034,Thomson Hankey & Co.
2035,"Thomson, Bonar & Co."
2036,Thorp's Gawber Hall Collieries Limited
2037,Three Towns Banking Company Limited
2038,"Tile & Henderson, Warchousemen"
2039,Tinne & Co.
2040,Tiphook Tea Company Limited
2041,Tiverton and North Devon Railway Company
2042,Tobacco Manufacturers
2043,Tolima Mining Company Limited
2044,Tomlin and Hayward 
2045,Tomlinson & Co Limited Brewers
2046,Tongoy Railway Company
2047,Torbay and Brixham Railway Company
2048,Torquay Hotel Company Limited
2049,Tottenham and Hampstead Junction Railway Company
2050,Tramways and General Works Company Limited
2051,Tramways Company Limited
2052,Tramways Company of France Limited
2053,Tramways Company of Germany Limited
2054,Tramways Union Company Limited
2055,Tredegar Iron and Coal Company Limited
2056,"Tremayne Cottage, Bitterne Southampton"
2057,"Trent, Ancholme and Grimsby Railway Company"
2058,Tribe Clark & Co.
2059,Triininger & Co.
2060,Trinity Land Company Limited
2061,Trower and Lawson
2062,Trust and  Loan Company of Canada
2063,Trust and Agency Company of Australasia Limited
2064,Trust and Annuity Institution
2065,Trust and Loan Company of Canada
2066,Truswells Brewery Company Limited
2067,"Tucker, Jung & Co."
2068,Tufnell & Co.
2069,Tunisian Railway Company
2070,"Turquand, Young & Co."
2071,"Twining, Richard & Co."
2072,Tyldesley and District Liberal Club Company Limited
2073,"Tylston Hodgson, Harpenden, Herts"
2074,Tyne and Wear Iron Steam Ship Insurance Association
2075,Tyne Steam Shipping Company Limited
2076,Ulster Banking Company
2077,Ulster Hall Company Limited
2078,Ulster Marine Insurance Company Limited
2079,Ulster Steam Ship Company Limited
2080,Underwriters Association Limited
2081,Union Accident Assurance Company Limited
2082,Union Assurance Society
2083,Union Bank of Australia
2084,Union Bank of Birmingham
2085,Union Bank of London
2086,Union Bank of Manchester
2087,Union Marine Insurance Company Limited
2088,Union Rolling Stock Company Limited
2089,Union Steam Ship Company Limited
2090,Union Stream Ship Company of New Zealand Limited
2091,United African Company Limited
2092,United Club and Hotel Company Limited
2093,United Discount Company Limited
2094,United Fire Re-Insurence Company Limited
2095,United Kent Life Assurance & Annuity Institution or Company
2096,United Kingdom Corporation Limited
2097,United Kingdom Temperance and General Provident Institution
2098,United Land Company Limited
2099,United Limmer and Vorwohle Rock Asphalt Company
2100,United Mexican Mining Company Limited
2101,United States Cable Company Limited
2102,Universal Life Assurance Society
2103,Universal Marine India Dock Company
2104,Universal Marine Insurance Company Limited
2105,Universal Steam Tramcar Construction Company Limited
2106,University Life Assurance Society
2107,University of Aberdeen
2108,Uphall Oil Company Limited
2109,Upper Assam Tea Company
2110,"Upper Gatton, Redhill Surrey"
2111,Upper Medway Company 
2112,Uruguay Central and Higueritas Railway Company
2113,Urwick & Dent 
2114,Uttoxeter and Ashbourne Union Bank
2115,Vale of Llangollen Railway Company
2116,Vale of Towy Railway Company
2117,Vale of Union Railway and Canal Company
2118,Valley Bridge Company
2119,Valley Railway Company
2120,Valley Water Company
2121,Value Foundry Company Limited
2122,Van Diemen's Land Company
2123,Van Mining Company Limited
2124,Van Railway Company
2125,Vancouver Coal Mining and Fuel Company Limited
2126,Vandercorm Law & Hardy
2127,Varna Railway Company
2128,"Venning, Robins & Venning "
2129,Victoria (London) Mining Company Limited
2130,Victoria Assurance Society
2131,Victoria Baths Company Southport
2132,Victoria Colliery Company Limited
2133,Victoria Dwellings Assocaition Limited
2134,Victoria Pier and Promenade Hotel Company
2135,Victoria Securities Company
2136,Victoria Soap Company
2137,Victoria Station and Pimlico Railway Company
2138,Vineberg Copper Mining Company Limited
2139,Vivian & Toozes 
2140,Voting Trustees of The New York
2141,W & J Galloway and Sons
2142,W. Mackinnon & Co.
2143,W. Singleton Birch & Sons Limited
2144,W.& C. Dunlop
2145,W.D.& H.O. Wills
2146,Wakefield and Barnsley Union Bank
2147,Wakefield Gas Company
2148,Wakefield Rolling Stock Company Limited
2149,Wallasey Tramways Company
2150,Walsall Cooke and Company
2151,Walsall Wood Colliery Company
2152,Walter Evans & Co.
2153,Walter Macfarlane & Co.
2154,"Walters, Deverall & Walters"
2155,Waltham Abbey and Cheshunt Gas and Coke Co.
2156,Wanzer Sewing Machine Company Limited
2157,"Ward Mills, Witcham & Lambert"
2158,Warrenpoint and Rostrevor Railway Company
2159,Warwick and Birmingham Canal
2160,Waterford and Central Ireland Railway Company
2161,Waterford and Limerick Railway Company
2162,Waterford and Macroom Direct Railway Company
2163,Waterford and Rickmansworth Railway Company
2164,Waterford and Tramore Railway Company
2165,Waterford Dungarvan and Lismore Railway Company
2166,Waterford Steamship Company Limited
2167,Waterlow and Sons Limited
2168,Watton and Swaffham Railway Company
2169,Weardale and Sheldon District Water Company
2170,Wearmouth Coal Company
2171,Welland Railway Company
2172,Wells & Co. 
2173,Wells Birch & Co.
2174,Welsh Woollen Manufacturing Company Limited
2175,Welshpool and Llanfair Railway Company
2176,Wesleyan and London Fire Insurance Company Limited
2177,Wesleyan Assurance Company
2178,Wesleyan Methodist Trust Assurance Company
2179,West African Company
2180,West and Railway Terminus Hotel Company Limited
2181,West Auckland Brewery Company Limited
2182,West Coast of America Telegraph Company Limited
2183,West Cumberland Iron and Steel Company Limited
2184,West Flanders Railway Company
2185,West Goonbarrow China Clay Company Limited
2186,West India and Pacific Steamship Company
2187,West India Merchants
2188,West Lancashire Railway Company
2189,West London Commercial Bank
2190,West London Extension Railway Company
2191,West London Railway
2192,West Middesex Waterworks Company
2193,West of England Compressed Peat Company Limited
2194,West of England Fire and Life Insurance Company
2195,West Pateley Bridge Lead Mines limited
2196,West Prussian Mining Company Limited
2197,West Riding Union Banking Company
2198,West Snowdon State Company Limited
2199,West Somerset Mineral Railway Company
2200,West Somerset Railway Company
2201,West Surrey Water Company
2202,West Wye Valley Lead Mining Company Limited
2203,Western and Brazilian Telegraph Company Limited
2204,Western Andes Mining Company Limited
2205,Western Cemetery Company
2206,Western Counties and London Mutual Life Assurance Company
2207,Western Provincial Land Company Limited
2208,Western Tinplate Company
2209,Western Wagon Company
2210,Westley Richards & Co.
2211,Westminster and General Life Assurance Association
2212,Westminster Palace Hotel Company
2213,"Westminster, East and West Junction Railway Company"
2214,Weston & Co.
2215,West's Patent Company Limited
2216,Wexford Railway Company
2217,Weymouth and Portland Railway Company
2218,Whinney & Co.
2219,Whitby Share Trust Company Limited
2220,"Whitby, Redcar and Middlesbrough Union Railway Company"
2221,White and Holmes
2222,White and Sons
2223,White Oak Colliery Company Limited
2224,Whiteabbey Flax Spinning Company Limited
2225,Whitechead & Co.
2226,Whitehaven Iron Company Limited
2227,Whitehaven Joint Stock Banking Company
2228,Whittington Life Assurance Company
2229,Whitworths Worsted and Cotton Manufacturing Company Limited
2230,Wickham and Moberly
2231,Wicklow Copper Mine Co.
2232,Wigan Coal and Iron Company Limited
2233,Wigan Junction Railway Company
2234,Wigtownshire Railway Company
2235,Wilkins & Co.
2236,Wilksion and Riddell
2237,William & Co.
2238,William Cleland and Company Iron Shipbuilders Limited
2239,William Cooke and Company
2240,William Corbitt and Company Limited
2241,William Funning & Co.
2242,William Jessop & Sons Limited
2243,William Killey & Co.
2244,William Morris & Sons
2245,William Renshaw & Co.
2246,William Slack & Son
2247,William Walker & Sons
2248,William Walls & Co.
2249,William White & Sons
2250,"William, Brown & Co."
2251,"Willyams,Treffry West & Co."
2252,Wilson & Co.
2253,Wilson Mathieson & Co.
2254,Wilton Tea Company of Assam Limited
2255,Wilts and Dorset Banking Company
2256,Winder's Type Manure Company Limited
2257,Windsor and Annapolis Railway Company
2258,Wirral Tramways Company Limited
2259,Witney Railway Company
2260,Wllliam Ewart & Son
2261,Wollaton Colliery Company
2262,Wolverhampton and Gorleston Tramways Company Limited
2263,Wolverhampton and Staffordshire Banking Company
2264,Wolverhampton Exchange Company
2265,Wolverhampton Gas Company
2266,Wolverhampton Tramways Company Limited
2267,Wolverhampton Tramways Company Limited
2268,Wood and Ivory Hall Company Limited
2269,Woodhead & Co.
2270,Worcester and Birmingham and Droitwich
2271,Worcester City and County Banking Company Limited
2272,Worcester New Gas Light Company
2273,Worcester Park Company 
2274,Works Company Limited
2275,Wrexham Mold and Connah's Quay Railway Company
2276,Wye Valley Lead Mining Company Limited
2277,Wye Valley Railway Company
2278,Yarmouth and Gorleston Tramways Company
2279,Yarmouth and North Norfolk Railway Company
2280,Yarmouth Aquarium Society
2281,Yarmouth Gas Company 
2282,Yarmouth Water Works Company
2283,Yeames & Co.
2284,York City and County Bank
2285,York New Water Works Company
2286,York Union Banking Company
2287,York United Gas Light Company
2288,Yorke Peninsula Mining Company Limited
2289,Yorkshire Banking Company
2290,Yorkshire Boiler Insurance and Steam Users Company Limited
2291,Yorkshire Fire and Life Insurance Company
2292,Yorkshire Glass Bottle Company
2293,Yorkshire Railway Wagon Company Limited
2294,Youell & Co.
2295,Young's Paraffin Light and Mineral Oil Company Limited
2296,Ystradgynlais and Swansea Colliery Company
2297,Zarifi Brothers & Co.
